year,age,deaths
2021,47,2896
2021,48,3044
2021,49,3237
2021,50,3473
2021,51,3738
2021,52,4023
2021,53,4316
2021,54,4609
2021,55,4903
2021,56,5211
2021,57,5540
2021,58,5899
2021,59,6280
2021,60,6666
2021,61,7026
2021,62,7336
2021,63,7576
2021,64,7741
2021,65,7869
2021,66,7998
2021,67,8160
2021,68,8369
2021,69,8607
2021,70,8869
2021,71,9128
2021,72,9107
2021,73,9025
2021,74,9103
2021,75,9107
2021,76,9104
2021,77,9141
2021,78,9243
2021,79,9389
2021,80,9537
2021,81,9608
2021,82,9521
2021,83,9283
2021,84,8923
2021,85,8444
2021,86,7852
2021,87,7191
2021,88,6465
2021,89,5674
2021,90,4878
2021,91,4137
2021,92,3461
2021,93,2843
2021,94,2285
2021,95,1784
2021,96,1375
2021,97,1034
2021,98,760
2021,99,548
2021,100,1002
2022,0,7250
2022,1,538
2022,2,425
2022,3,338
2022,4,271
2022,5,223
2022,6,192
2022,7,174
2022,8,165
2022,9,165
2022,10,175
2022,11,196
2022,12,234
2022,13,291
2022,14,371
2022,15,482
2022,16,631
2022,17,811
2022,18,996
2022,19,1146
2022,20,1242
2022,21,1297
2022,22,1327
2022,23,1352
2022,24,1367
2022,25,1374
2022,26,1394
2022,27,1424
2022,28,1440
2022,29,1432
2022,30,1412
2022,31,1391
2022,32,1373
2022,33,1359
2022,34,1356
2022,35,1364
2022,36,1378
2022,37,1405
2022,38,1450
2022,39,1502
2022,40,1543
2022,41,1576
2022,42,1605
2022,43,1632
2022,44,1674
2022,45,1722
2022,46,1767
2022,47,1823
2022,48,1903
2022,49,2009
2022,50,2140
2022,51,2291
2022,52,2456
2022,53,2633
2022,54,2825
2022,55,3027
2022,56,3242
2022,57,3472
2022,58,3715
2022,59,3968
2022,60,4223
2022,61,4470
2022,62,4701
2022,63,4915
2022,64,5109
2022,65,5282
2022,66,5444
2022,67,5606
2022,68,5778
2022,69,5958
2022,70,6136
2022,71,6319
2022,72,6518
2022,73,6569
2022,74,6639
2022,75,6890
2022,76,7117
2022,77,7322
2022,78,7513
2022,79,7676
2022,80,7786
2022,81,7821
2022,82,7761
2022,83,7597
2022,84,7369
2022,85,7106
2022,86,6785
2022,87,6377
2022,88,5908
2022,89,5365
2022,90,4735
2022,91,4072
2022,92,3438
2022,93,2861
2022,94,2337
2022,95,1866
2022,96,1460
2022,97,1115
2022,98,831
2022,99,605
2022,100,1138
2023,0,6944
2023,1,510
2023,2,408
2023,3,328
2023,4,266
2023,5,218
2023,6,184
2023,7,165
2023,8,158
2023,9,159
2023,10,167
2023,11,186
2023,12,219
2023,13,275
2023,14,356
2023,15,465
2023,16,605
2023,17,770
2023,18,941
2023,19,1084
2023,20,1174
2023,21,1213
2023,22,1228
2023,23,1241
2023,24,1258
2023,25,1270
2023,26,1274
2023,27,1289
2023,28,1312
2023,29,1323
2023,30,1314
2023,31,1294
2023,32,1275
2023,33,1260
2023,34,1247
2023,35,1242
2023,36,1245
2023,37,1254
2023,38,1275
2023,39,1310
2023,40,1345
2023,41,1371
2023,42,1391
2023,43,1412
2023,44,1439
2023,45,1481
2023,46,1531
2023,47,1579
2023,48,1636
2023,49,1711
2023,50,1805
2023,51,1918
2023,52,2051
2023,53,2201
2023,54,2370
2023,55,2557
2023,56,2760
2023,57,2979
2023,58,3212
2023,59,3455
2023,60,3701
2023,61,3941
2023,62,4171
2023,63,4385
2023,64,4584
2023,65,4771
2023,66,4943
2023,67,5113
2023,68,5286
2023,69,5466
2023,70,5649
2023,71,5834
2023,72,6036
2023,73,6269
2023,74,6380
2023,75,6516
2023,76,6837
2023,77,7133
2023,78,7397
2023,79,7611
2023,80,7752
2023,81,7801
2023,82,7750
2023,83,7587
2023,84,7312
2023,85,6964
2023,86,6578
2023,87,6141
2023,88,5635
2023,89,5074
2023,90,4461
2023,91,3804
2023,92,3160
2023,93,2575
2023,94,2062
2023,95,1611
2023,96,1233
2023,97,925
2023,98,680
2023,99,489
2023,100,902
